exam_year,state,city,center_name,center_id,total_students,above_600_marks,above_700_marks,center_average_marks,center_median_marks,state_average_marks,state_median_marks,national_average_marks,national_median_marks,Ultra_High_Score_Ratio,High_Score_Ratio,Center_v_National_Gap,Center_v_State_Gap,Center_Std_Dev,Center_Skewness,Center_Kurtosis
2024,Andhra Pradesh,Vizianagaram,Inspiiro School,122901,755,26,0,252.02,212.0,260.97,224,217.16,163,0.0,0.03443708609271523,34.860000000000014,-8.950000000000017,169.528,0.634,-0.694
2024,Andhra Pradesh,Proddatur,Sadhana Degree College,122301,187,2,0,208.67,157.0,260.97,224,217.16,163,0.0,0.0106951871657754,-8.490000000000009,-52.30000000000004,154.134,0.911,-0.059
2024,Andhra Pradesh,Kurnool,K.V.R. Government College For Women (A) Kurnool,120207,344,2,0,193.25,130.0,260.97,224,217.16,163,0.0,0.005813953488372093,-23.909999999999997,-67.72000000000003,149.42,0.971,0.02
2024,Andhra Pradesh,Visakhapatnam,Vignan Steel City Public School,120608,493,19,0,267.27,234.0,260.97,224,217.16,163,0.0,0.038539553752535496,50.109999999999985,6.2999999999999545,175.426,0.534,-0.788
2024,Andhra Pradesh,Srikakulam,Gayatri Degree & Pg College,122504,257,1,0,224.09,183.0,260.97,224,217.16,163,0.0,0.0038910505836575876,6.930000000000007,-36.880000000000024,151.527,0.654,-0.625
2024,Andhra Pradesh,Tirupathi,Litte Angles School,120405,496,6,0,236.82,195.0,260.97,224,217.16,163,0.0,0.012096774193548387,19.659999999999997,-24.150000000000034,152.276,0.673,-0.543
2024,Andhra Pradesh,Tirupathi,Gitam School,120402,579,20,1,245.77,209.0,260.97,224,217.16,163,0.0017271157167530224,0.03626943005181347,28.610000000000014,-15.200000000000017,167.562,0.668,-0.524
2024,Andhra Pradesh,Srikakulam,Kendriya Vidyalaya Srikakulam,122503,257,4,0,231.84,190.0,260.97,224,217.16,163,0.0,0.01556420233463035,14.680000000000007,-29.130000000000024,150.573,0.688,-0.492
2024,Andhra Pradesh,Visakhapatnam,Kendriya Vidyalaya Waltair,120606,543,27,1,269.95,230.0,260.97,224,217.16,163,0.001841620626151013,0.05156537753222836,52.78999999999999,8.979999999999961,175.087,0.506,-0.813
2024,Andhra Pradesh,Visakhapatnam,Sri Chaitanya Techno School,120601,895,28,0,256.15,220.0,260.97,224,217.16,163,0.0,0.03128491620111732,38.98999999999998,-4.82000000000005,165.055,0.621,-0.577
2024,Andhra Pradesh,Vijayawada,Sri Durga Malleswara Siddhartha Mahila Junior Kalasala,120523,379,32,0,347.52,359.0,260.97,224,217.16,163,0.0,0.08443271767810026,130.35999999999999,86.54999999999995,182.494,-0.084,-1.164
2024,Andhra Pradesh,Vijayawada,Kendriya Vidyalaya No.1 Vijayawada,120524,355,28,1,352.11,360.0,260.97,224,217.16,163,0.0028169014084507044,0.08169014084507042,134.95000000000002,91.13999999999999,177.886,-0.036,-1.04
2024,Andhra Pradesh,Vijayawada,Maris Stella College,120512,497,46,1,338.55,340.0,260.97,224,217.16,163,0.002012072434607646,0.09456740442655935,121.39000000000001,77.57999999999998,178.582,0.042,-1.027
2024,Andhra Pradesh,Vijayawada,Vijaya Institute Of Technology For Women,120515,496,33,0,331.59,330.0,260.97,224,217.16,163,0.0,0.06653225806451613,114.42999999999998,70.61999999999995,172.677,0.094,-1.041
2024,Andhra Pradesh,Eluru,Sir C R Reddy Autonomous Degree College,121601,491,1,0,173.83,126.0,260.97,224,217.16,163,0.0,0.002036659877800407,-43.329999999999984,-87.14000000000001,130.207,1.255,0.835
2024,Andhra Pradesh,Anantapur,Ssbn Degree College,121201,906,8,0,193.77,146.0,260.97,224,217.16,163,0.0,0.008830022075055188,-23.389999999999986,-67.20000000000002,142.3,1.085,0.467
2024,Andhra Pradesh,Gudur,Sri Chaitanya English Medium School,121801,362,2,0,176.2,123.5,260.97,224,217.16,163,0.0,0.0055248618784530384,-40.96000000000001,-84.77000000000004,142.571,1.152,0.586
2024,Andhra Pradesh,Vijayawada,Sri Vijnan Vihara Em School,120514,498,39,1,362.36,369.0,260.97,224,217.16,163,0.002008032128514056,0.08032128514056225,145.20000000000002,101.38999999999999,162.969,-0.046,-0.833
2024,Andhra Pradesh,Vijayawada,Chitturi High School,120513,503,36,2,357.88,373.0,260.97,224,217.16,163,0.003976143141153081,0.07554671968190854,140.72,96.90999999999997,171.872,-0.103,-1.026
2024,Andhra Pradesh,Vijayawada,Ravindra Bharathi'S Scotspine School,120525,357,16,0,326.69,321.0,260.97,224,217.16,163,0.0,0.04481792717086835,109.53,65.71999999999997,170.149,0.103,-1.021
2024,Andhra Pradesh,Vijayawada,Kvsr Siddhartha College Of Pharmaceutical Sciences,120522,402,47,2,359.35,353.5,260.97,224,217.16,163,0.004975124378109453,0.12189054726368159,142.19000000000003,98.38,174.065,0.006,-1.007
2024,Andhra Pradesh,Rajahmundry,Rajamahendri Institute Of Engineering And Technology,122401,516,19,0,257.56,221.5,260.97,224,217.16,163,0.0,0.03682170542635659,40.400000000000006,-3.410000000000025,176.71,0.565,-0.807
2024,Andhra Pradesh,Vijayawada,Vikas Group Of Institutions,120507,614,53,3,360.18,370.0,260.97,224,217.16,163,0.004885993485342019,0.09120521172638436,143.02,99.20999999999998,173.535,-0.05,-0.95
2024,Andhra Pradesh,Rajahmundry,Bhashyam English Medium School,122406,283,10,1,256.25,196.0,260.97,224,217.16,163,0.0035335689045936395,0.038869257950530034,39.09,-4.720000000000027,172.334,0.691,-0.596
2024,Andhra Pradesh,Rajahmundry,Oakwood The Rajahmundry School,122408,290,8,0,231.97,173.0,260.97,224,217.16,163,0.0,0.027586206896551724,14.810000000000002,-29.00000000000003,172.609,0.867,-0.313
2024,Andhra Pradesh,Vijayawada,Andhra Loyola Institute Of Engineering And Technology,120509,572,53,2,345.2,343.0,260.97,224,217.16,163,0.0034965034965034965,0.09615384615384616,128.04,84.22999999999996,186.55,-0.003,-1.161
2024,Andhra Pradesh,Kakinada,Green Field School,122007,253,1,0,207.21,160.0,260.97,224,217.16,163,0.0,0.003952569169960474,-9.949999999999989,-53.76000000000002,151.562,0.706,-0.539
2024,Andhra Pradesh,Guntur,B.H.H. Degree College For Women,120106,470,22,1,253.74,210.0,260.97,224,217.16,163,0.002127659574468085,0.04893617021276596,36.58000000000001,-7.230000000000018,173.738,0.646,-0.659
2024,Andhra Pradesh,Tanuku,Stepping Stones High School,122803,389,46,2,363.32,385.0,260.97,224,217.16,163,0.005141388174807198,0.12339331619537275,146.16,102.34999999999997,194.101,-0.147,-1.334
2024,Andhra Pradesh,Guntur,Little Flower English Medium School,120101,701,37,0,275.13,238.0,260.97,224,217.16,163,0.0,0.052781740370898715,57.97,14.159999999999968,179.829,0.489,-0.883
2024,Andhra Pradesh,Guntur,Dr K L Prasad Public School,120108,302,9,0,238.4,199.0,260.97,224,217.16,163,0.0,0.029801324503311258,21.24000000000001,-22.57000000000002,168.886,0.685,-0.459
2024,Andhra Pradesh,Nellore,Akshara Vidyalaya,120305,535,17,0,281.1,270.0,260.97,224,217.16,163,0.0,0.03177570093457944,63.940000000000026,20.129999999999995,169.701,0.37,-0.86
2024,Andhra Pradesh,Nellore,V.R. Institute Of Post Graduate Studies,120302,885,29,0,272.52,249.0,260.97,224,217.16,163,0.0,0.0327683615819209,55.359999999999985,11.549999999999955,171.57,0.41,-0.919
2024,Andhra Pradesh,Vijayawada,P.B. Sidhartha Arts And Science College,120508,592,38,3,329.0,332.0,260.97,224,217.16,163,0.005067567567567568,0.06925675675675676,111.84,68.02999999999997,176.93,0.04,-1.007
2024,Andhra Pradesh,Tenali,Westberry School,120702,129,2,0,195.43,155.0,260.97,224,217.16,163,0.0,0.015503875968992248,-21.72999999999999,-65.54000000000002,142.331,1.266,1.123
2024,Andhra Pradesh,Vijayawada,Paladugu Parvathi Devi College Of Engineering And Technology,120506,613,43,1,358.37,368.0,260.97,224,217.16,163,0.0016313213703099511,0.07177814029363784,141.21,97.39999999999998,166.502,-0.142,-0.953
2024,Andhra Pradesh,Rajahmundry,Sri Kandukuri Rajyalakshmi Womens College,122407,281,16,2,275.14,235.0,260.97,224,217.16,163,0.0071174377224199285,0.06405693950177936,57.97999999999999,14.169999999999959,184.114,0.512,-0.829
2024,Andhra Pradesh,Vijayawada,Potti Sriramulu Chalavadi Mallikarjuna Rao College Of Engineering And Technology,120501,1182,75,3,340.82,348.5,260.97,224,217.16,163,0.0025380710659898475,0.06598984771573604,123.66,79.84999999999997,175.225,-0.019,-1.038
2024,Andhra Pradesh,Nellore,Rsr International School Kavali Nellore Ap,120303,753,25,0,286.3,272.0,260.97,224,217.16,163,0.0,0.033200531208499334,69.14000000000001,25.329999999999984,163.356,0.302,-0.918
2024,Andhra Pradesh,Ongole,Nextgen International School,122202,246,1,0,213.29,170.5,260.97,224,217.16,163,0.0,0.0040650406504065045,-3.8700000000000045,-47.680000000000035,153.706,0.803,-0.383
2024,Andhra Pradesh,Nellore,Padmavathi Vidyalaya Sullurpeta Nellore Ap,120304,229,7,1,274.38,246.0,260.97,224,217.16,163,0.004366812227074236,0.034934497816593885,57.22,13.409999999999968,173.207,0.477,-0.833
2024,Andhra Pradesh,Tanuku,Sree Rama Institute Of Management (Mba),122802,214,31,1,370.43,399.0,260.97,224,217.16,163,0.004672897196261682,0.14953271028037382,153.27,109.45999999999998,192.95,-0.102,-1.247
2024,Andhra Pradesh,Kakinada,Ashram Public School,122001,1056,32,1,220.87,169.0,260.97,224,217.16,163,0.000946969696969697,0.03125,3.710000000000008,-40.10000000000002,163.926,0.948,-0.03
2024,Andhra Pradesh,Kakinada,Saranya Concept School,122006,282,4,0,212.14,170.0,260.97,224,217.16,163,0.0,0.014184397163120567,-5.02000000000001,-48.83000000000004,152.659,0.827,-0.151
2024,Andhra Pradesh,Guntur,Jagarlamudi Kuppuswamy Choudary College,120107,423,25,0,270.56,229.0,260.97,224,217.16,163,0.0,0.0591016548463357,53.400000000000006,9.589999999999975,177.965,0.585,-0.739
2024,Andhra Pradesh,Visakhapatnam,Kendriya Vidyalaya No.1 Nausena Bagh,120612,403,17,0,274.83,243.0,260.97,224,217.16,163,0.0,0.04218362282878412,57.66999999999999,13.859999999999957,171.827,0.498,-0.796
2024,Andhra Pradesh,Chittoor,B V Reddy Sr Sec School,121501,270,1,0,182.15,137.0,260.97,224,217.16,163,0.0,0.003703703703703704,-35.00999999999999,-78.82000000000002,134.502,0.976,0.107
2024,Andhra Pradesh,Kadapa,International Delhi Public School,121903,562,11,0,207.28,153.5,260.97,224,217.16,163,0.0,0.019572953736654804,-9.879999999999995,-53.690000000000026,157.47,0.995,0.134
2024,Andhra Pradesh,Visakhapatnam,Visakha Valley School,120613,535,26,0,241.66,177.0,260.97,224,217.16,163,0.0,0.048598130841121495,24.5,-19.31000000000003,179.75,0.767,-0.535
2024,Andhra Pradesh,Kadapa,Bheeram Sreedhar Reddy International School,121902,670,9,0,212.6,159.0,260.97,224,217.16,163,0.0,0.013432835820895522,-4.560000000000002,-48.37000000000003,156.233,0.882,-0.257
2024,Andhra Pradesh,Tirupathi,Shloka-A Birla School,120409,309,6,0,212.15,175.0,260.97,224,217.16,163,0.0,0.019417475728155338,-5.009999999999991,-48.82000000000002,154.306,0.895,0.079
2024,Andhra Pradesh,Visakhapatnam,Ameya World School,120604,648,31,0,268.08,232.5,260.97,224,217.16,163,0.0,0.047839506172839504,50.91999999999999,7.109999999999957,173.272,0.55,-0.761
2024,Andhra Pradesh,Visakhapatnam,Sanketika Vidya Parishad Engineering College,120603,824,41,0,281.24,256.5,260.97,224,217.16,163,0.0,0.04975728155339806,64.08000000000001,20.269999999999982,177.628,0.473,-0.835
2024,Andhra Pradesh,Tirupathi,Marg Chinmaya Vidyalaya Sr. Secondary School,120407,419,14,0,256.93,224.0,260.97,224,217.16,163,0.0,0.03341288782816229,39.77000000000001,-4.0400000000000205,170.016,0.554,-0.68
2024,Andhra Pradesh,Srikakulam,Sri Sivani College Of Engineering,122501,702,14,0,225.98,181.0,260.97,224,217.16,163,0.0,0.019943019943019943,8.819999999999993,-34.99000000000004,157.126,0.872,-0.18
2024,Andhra Pradesh,Kurnool,Montessori Indus School,120202,1058,19,0,227.41,183.5,260.97,224,217.16,163,0.0,0.017958412098298678,10.25,-33.56000000000003,158.781,0.714,-0.476
2024,Andhra Pradesh,Kurnool,The Athena School,120205,586,6,0,223.92,184.5,260.97,224,217.16,163,0.0,0.010238907849829351,6.759999999999991,-37.05000000000004,153.491,0.744,-0.358
2024,Andhra Pradesh,Narasaraopet,Narasaraopeta Engineering College,120802,296,5,0,183.9,132.5,260.97,224,217.16,163,0.0,0.016891891891891893,-33.25999999999999,-77.07000000000002,148.902,1.27,0.698
2024,Andhra Pradesh,Vizianagaram,Dr Besant English Medium School,122903,234,9,0,251.48,210.0,260.97,224,217.16,163,0.0,0.038461538461538464,34.31999999999999,-9.490000000000038,170.528,0.685,-0.518
2024,Andhra Pradesh,Vizianagaram,Smt. Godavari Devi Saraf High School,122904,233,10,0,261.39,209.0,260.97,224,217.16,163,0.0,0.04291845493562232,44.22999999999999,0.4199999999999591,186.445,0.513,-0.993
2024,Andhra Pradesh,Tirupathi,Sgs Arts College,120401,730,15,0,242.92,204.0,260.97,224,217.16,163,0.0,0.02054794520547945,25.75999999999999,-18.05000000000004,163.689,0.594,-0.68
2024,Andhra Pradesh,Tirupathi,Viswam High School Viswam Nagar Jeevakona,120406,494,9,0,228.34,184.5,260.97,224,217.16,163,0.0,0.018218623481781375,11.180000000000007,-32.630000000000024,161.893,0.748,-0.407
2024,Andhra Pradesh,Visakhapatnam,Aqj Centre For Pg Studies,120602,891,34,1,258.34,218.0,260.97,224,217.16,163,0.001122334455667789,0.03928170594837262,41.17999999999998,-2.6300000000000523,172.798,0.57,-0.715
2024,Andhra Pradesh,Tirupathi,Sree Vidyanikethan International School,120408,370,4,0,240.08,201.0,260.97,224,217.16,163,0.0,0.010810810810810811,22.920000000000016,-20.890000000000015,156.712,0.638,-0.579
2024,Andhra Pradesh,Visakhapatnam,Vijayam School,120605,634,26,1,276.14,240.0,260.97,224,217.16,163,0.0015772870662460567,0.04258675078864353,58.97999999999999,15.169999999999959,173.427,0.514,-0.797
2024,Andhra Pradesh,Vizianagaram,The Sun School,122905,177,4,0,207.26,142.0,260.97,224,217.16,163,0.0,0.022598870056497175,-9.900000000000006,-53.710000000000036,167.543,0.97,-0.074
2024,Andhra Pradesh,Nandyal,Rajeev Gandhi Memorial College Of Engineering & Technology,122101,630,8,0,206.92,158.0,260.97,224,217.16,163,0.0,0.012698412698412698,-10.240000000000009,-54.05000000000004,149.222,0.877,-0.086
2024,Andhra Pradesh,Vizianagaram,Kendriya Vidyalaya Vizianagaram,122902,284,13,0,262.1,225.5,260.97,224,217.16,163,0.0,0.045774647887323945,44.940000000000026,1.1299999999999955,175.735,0.586,-0.761
2024,Andhra Pradesh,Kurnool,Mother Theresa Institute Of Pharmaceutical Education And Research,120204,702,8,0,217.72,177.5,260.97,224,217.16,163,0.0,0.011396011396011397,0.5600000000000023,-43.25000000000003,154.883,0.752,-0.334
2024,Andhra Pradesh,Proddatur,Gopi Krishna Central School Dorasanipalli Proddutur. Pin Code :516360,122302,404,7,0,214.65,178.0,260.97,224,217.16,163,0.0,0.017326732673267328,-2.509999999999991,-46.32000000000002,153.439,0.766,-0.254
2024,Andhra Pradesh,Kurnool,St. Josephs Degree College,120203,708,11,0,225.82,180.0,260.97,224,217.16,163,0.0,0.015536723163841809,8.659999999999997,-35.150000000000034,160.932,0.693,-0.547
2024,Andhra Pradesh,Vijayawada,V.P Siddhartha Public School,120518,472,35,0,341.63,355.0,260.97,224,217.16,163,0.0,0.07415254237288135,124.47,80.65999999999997,180.72,-0.018,-1.061
2024,Andhra Pradesh,Chirala,St. Anns. Engineering College,121401,507,4,0,202.3,161.0,260.97,224,217.16,163,0.0,0.007889546351084813,-14.859999999999985,-58.670000000000016,145.487,0.949,0.088
2024,Andhra Pradesh,Vijayawada,Dr.Kkr Gowtham (E.M) High School,120520,474,37,0,337.22,338.0,260.97,224,217.16,163,0.0,0.07805907172995781,120.06000000000003,76.25,175.034,0.109,-1.093
2024,Andhra Pradesh,Vijayawada,Srr & Cvr Govt. Degree College,120516,478,27,1,327.98,324.5,260.97,224,217.16,163,0.0020920502092050207,0.058577405857740586,110.82000000000002,67.00999999999999,169.986,0.107,-0.981
2024,Andhra Pradesh,Eluru,Sir C R Reddy Polytechnic College,121602,487,4,0,171.26,120.0,260.97,224,217.16,163,0.0,0.008213552361396304,-45.900000000000006,-89.71000000000004,132.339,1.222,0.854
2024,Andhra Pradesh,Vijayawada,Bhashyam(E.M) High School,120511,499,34,1,358.78,366.0,260.97,224,217.16,163,0.002004008016032064,0.07014028056112225,141.61999999999998,97.80999999999995,167.067,-0.085,-0.957
2024,Andhra Pradesh,Anantapur,Govt Jr College For Boys Newtown,121204,401,2,0,190.77,146.0,260.97,224,217.16,163,0.0,0.004987531172069825,-26.389999999999986,-70.20000000000002,140.083,0.98,0.152
2024,Andhra Pradesh,Anantapur,Ksn Degree College For Women {A},121203,577,3,0,195.97,151.0,260.97,224,217.16,163,0.0,0.005199306759098787,-21.189999999999998,-65.00000000000003,144.16,0.988,0.167
2024,Andhra Pradesh,Vijayawada,Sri Durga Malleswara Siddhartha Mahila Kalasala (Degree College),120510,523,34,1,331.54,334.0,260.97,224,217.16,163,0.0019120458891013384,0.06692160611854685,114.38000000000002,70.57,177.724,0.073,-1.135
2024,Andhra Pradesh,Eluru,"Aditya Degree College, Eluru",121603,342,5,1,166.24,118.5,260.97,224,217.16,163,0.0029239766081871343,0.017543859649122806,-50.91999999999999,-94.73000000000002,137.939,1.428,1.731
2024,Andhra Pradesh,Vijayawada,Vikas College Of Engineering And Technology,120517,477,39,1,345.43,353.0,260.97,224,217.16,163,0.0020964360587002098,0.08385744234800839,128.27,84.45999999999998,174.721,-0.052,-0.969
2024,Andhra Pradesh,Vijayawada,Kcp Siddhartha Adarsh Pub Sch Vijayawada Ap,120521,405,32,0,343.43,341.0,260.97,224,217.16,163,0.0,0.07901234567901234,126.27000000000001,82.45999999999998,175.782,0.023,-1.062
2024,Andhra Pradesh,Vijayawada,Delhi Public School Vijayawada,120519,472,26,3,339.1,344.0,260.97,224,217.16,163,0.006355932203389831,0.0614406779661017,121.94000000000003,78.13,174.285,-0.007,-1.03
2024,Andhra Pradesh,Vijayawada,Samvida Vidya Peeth,120526,330,26,2,333.97,336.5,260.97,224,217.16,163,0.006060606060606061,0.08484848484848485,116.81000000000003,73.0,173.061,0.033,-0.903
2024,Andhra Pradesh,Anantapur,Sku College Of Engineering,121202,592,8,0,207.43,162.0,260.97,224,217.16,163,0.0,0.013513513513513514,-9.72999999999999,-53.54000000000002,149.689,0.843,-0.209
2024,Andhra Pradesh,Mangalagiri,Nirmala Junior College,121001,302,6,0,221.04,168.5,260.97,224,217.16,163,0.0,0.019867549668874173,3.8799999999999955,-39.930000000000035,166.465,0.755,-0.504
2024,Andhra Pradesh,Machilipatnam,Dms Svh College Of Engineering,120901,639,6,0,196.64,155.0,260.97,224,217.16,163,0.0,0.009389671361502348,-20.52000000000001,-64.33000000000004,138.639,1.103,0.636
2024,Andhra Pradesh,Guntur,Chalapathi Institute Of Technology,120102,586,24,0,275.25,247.0,260.97,224,217.16,163,0.0,0.040955631399317405,58.09,14.279999999999973,172.776,0.436,-0.939
2024,Andhra Pradesh,Kakinada,Akshara School,122003,351,8,0,214.74,170.0,260.97,224,217.16,163,0.0,0.022792022792022793,-2.4199999999999875,-46.23000000000002,155.807,0.97,0.217
2024,Andhra Pradesh,Kakinada,Subhaniketan School,122004,307,8,1,216.28,165.0,260.97,224,217.16,163,0.003257328990228013,0.029315960912052116,-0.8799999999999955,-44.690000000000026,161.88,0.99,0.112
2024,Andhra Pradesh,Guntur,Natco School Of Learning Ponnur Mandal Guntur Ap,120105,463,22,1,286.53,262.0,260.97,224,217.16,163,0.0021598272138228943,0.04967602591792657,69.36999999999998,25.559999999999945,176.594,0.358,-1.038
2024,Andhra Pradesh,Nellore,Geethanjali Institute Of Science And Technology,120301,894,31,3,274.27,249.5,260.97,224,217.16,163,0.003355704697986577,0.03803131991051454,57.109999999999985,13.299999999999955,173.393,0.394,-0.952
2024,Andhra Pradesh,Vijayawada,Dhanekula Institute Of Engineering & Technology,120504,710,65,1,347.53,345.5,260.97,224,217.16,163,0.0014084507042253522,0.09295774647887324,130.36999999999998,86.55999999999995,177.708,0.008,-1.093
2024,Andhra Pradesh,Rajahmundry,Kendriya Vidyalaya,122405,305,13,0,263.99,212.0,260.97,224,217.16,163,0.0,0.04262295081967213,46.83000000000001,3.019999999999982,177.832,0.567,-0.836
